jdk::String::equals
apache::NtpUtils::getModeName [0.688192343901567]
apache::CharSequenceTranslator::CharSequenceTranslator [0.6875438907746289]

jdk::String::replace
apache::StringUtils::substringAfter [0.887245394500328]
apache::StrBuilder::replaceAll [0.874769843955702]
apache::EventState::getEventTime [0.8711669638566072]
apache::StringUtils::stripToEmpty [0.8688977732839379]
apache::StrBuilder::replaceFirst [0.8634213784780915]
apache::CharSetUtils::keep [0.8600554350404187]
apache::IOCase::checkCompareTo [0.8529581482375204]
apache::StrMatcher::charSetMatcher [0.8521413804417299]
apache::StrBuilder::deleteAll [0.8517391626474465]
apache::StringEscapeUtils::unescapeJson [0.8345550677893142]

com.medallia.word2vec.Searcher$UnknownWordException: Unknown search word 'jdk::Entry::getKey'
	at com.medallia.word2vec.SearcherImpl.getVector(SearcherImpl.java:85)
	at com.medallia.word2vec.SearcherImpl.getMatches(SearcherImpl.java:35)
	at com.medallia.word2vec.Word2VecProcessingJava.getMappedAPIs(Word2VecProcessingJava.java:196)
	at edu.iastate.ece.api2vec.APIMappings.doJDKApacheMapping(APIMappings.java:37)
	at edu.iastate.ece.api2vec.APIMappings.main(APIMappings.java:21)
com.medallia.word2vec.Searcher$UnknownWordException: Unknown search word 'jdk::Entry::getValue'
	at com.medallia.word2vec.SearcherImpl.getVector(SearcherImpl.java:85)
	at com.medallia.word2vec.SearcherImpl.getMatches(SearcherImpl.java:35)
	at com.medallia.word2vec.Word2VecProcessingJava.getMappedAPIs(Word2VecProcessingJava.java:196)
	at edu.iastate.ece.api2vec.APIMappings.doJDKApacheMapping(APIMappings.java:37)
	at edu.iastate.ece.api2vec.APIMappings.main(APIMappings.java:21)

jdk::HashMap::get
apache::CompositeMap::get [0.7809010610871785]
apache::MultiKeyMap::putAll [0.779660631533256]
apache::MutableObject::equals [0.7356428304002945]
apache::DefaultMapEntry::DefaultMapEntry [0.7181976484645971]
apache::StringUtils::splitByWholeSeparatorPreserveAllTokens [0.7127843520953706]
apache::CompositeMap::entrySet [0.7105075887106088]
apache::CompositeMap::put [0.7082823438997059]
apache::MultiKeyMap::removeAll [0.7016276457851559]
apache::CompositeMap::containsKey [0.6909514033610872]
apache::BlockRealMatrix::setRowMatrix [0.6908246958637131]

jdk::String::hashCode
apache::SparseGradient::hashCode [0.6296163118228546]
apache::DoubleArray::addElements [0.6075838806714526]
apache::FastMath::log [0.5923912045499211]
apache::StatUtils::sumLog [0.5919611680055574]
apache::CollatingIterator::start [0.590505945314807]
apache::EmpiricalDistribution::getBinStats [0.5853018811835975]
apache::MultiSet::hashCode [0.5841222096169357]
apache::CollatingIterator::set [0.5828543584724929]
apache::Flags::hashCode [0.5738812483804523]
apache::FixedOrderComparator::equals [0.5700185290211184]

jdk::PrintWriter::print
apache::CharSequenceTranslator::translate [0.7224929811324933]
apache::HttpConstants::getAsciiString [0.7045023774608432]
apache::Charsets::Charsets [0.6942803416192233]
apache::StringUtils::toString [0.6606056312854263]
apache::CharSequenceTranslator::CharSequenceTranslator [0.6588580279055547]
apache::Conversion::longToHex [0.6576694948928781]
apache::SwappedDataInputStream::readInt [0.6575330705172511]
apache::SwappedDataInputStream::readUnsignedShort [0.6473671709935989]
apache::FTPSClient::execENC [0.641200219046507]
apache::ChunkedInputStream::readCRLF [0.6408259676880335]

jdk::Collection::add
apache::SetUtils::newIdentityHashSet [0.8576153689132402]
apache::ExceptionTransformer::ExceptionTransformer [0.8005484363954345]
apache::MultiValuedMap::values [0.7924168339076277]
apache::ExceptionFactory::ExceptionFactory [0.790517094133446]
apache::CompositeSet::addAll [0.7903541396280793]
apache::CollectionUtils::emptyIfNull [0.7884916316043757]
apache::ExtendedMessageFormat::setFormat [0.7871965189807988]
apache::NotNullPredicate::NotNullPredicate [0.7825136638136304]
apache::AbstractMultiSet::createEntrySet [0.7819980856738977]
apache::AbstractFieldStepInterpolator::restrictStep [0.7778043549554667]

jdk::Math::abs
apache::Precision::equalsIncludingNaN [0.8576923001580078]
apache::Dfp::intValue [0.828689615115567]
apache::Complex::equalsWithRelativeTolerance [0.8113709909785471]
apache::MutableByte::floatValue [0.8068624605907114]
apache::TDistribution::getSupportUpperBound [0.8029759125792311]
apache::Precision::equals [0.802845924128694]
apache::MutableDouble::floatValue [0.7984523349614209]
apache::Dfp::abs [0.7920204940265397]
apache::RealVector::getMaxIndex [0.7909439790823761]
apache::Optional::Optional [0.7867908162508125]

jdk::Vector::add
apache::CursorableLinkedList::nextIndex [0.9211803456195805]
apache::AbstractLinkedList::subList [0.9207779387425538]
apache::MutableTriple::setRight [0.9198915856385111]
apache::LogisticDistribution::getSupportUpperBound [0.9198692981410569]
apache::LocationFinder::Location [0.9195115392656411]
apache::TreeBidiMap::setBlack [0.9185597859239699]
apache::GaussianFitter::value [0.9170862432623621]
apache::PolynomialsUtils::shift [0.9169195541429053]
apache::AbstractMapMultiSet::iterator [0.9154049209099415]
apache::AbstractOptimizationProblem::getIterationCounter [0.9149353389638972]

jdk::Properties::getProperty
apache::TreeBidiMap::previousKey [0.7652864351533744]
apache::GaussianFitter::findMaxY [0.7551404361264943]
apache::PassiveExpiringMap::isEmpty [0.7512055935913206]
apache::ListOrderedMap::indexOf [0.7372069510934223]
apache::FileUtils::listFilesAndDirs [0.7281067272527018]
apache::ReferenceIdentityMap::readObject [0.7278297248306205]
apache::StringUtils::removeEndIgnoreCase [0.7276641592516097]
apache::StringUtils::indexOfAnyBut [0.7275993549681538]
apache::ArrayUtils::indexOf [0.7243041323117694]
apache::HeaderElement::getParameterByName [0.7242539998858598]

jdk::OutputStream::write
apache::ChunkedOutputStream::write [0.8472616704796371]
apache::SwappedDataInputStream::readLong [0.8324049542626819]
apache::SwappedDataInputStream::readFloat [0.7945859889547098]
apache::DeferredFileOutputStream::getData [0.7873434144412944]
apache::IOUtils::IOUtils [0.7865874042081727]
apache::ProxyInputStream::markSupported [0.7861513803027091]
apache::SwappedDataInputStream::readInt [0.774983707914277]
apache::SwappedDataInputStream::readUnsignedByte [0.7677178561727807]
apache::ValueServer::getNextReplay [0.7639486575456811]
apache::SwappedDataInputStream::skipBytes [0.761381949738583]

jdk::String::replaceAll
apache::StringUtils::replacePattern [0.8841981727352517]
apache::StrBuilder::replaceAll [0.8566212846679345]
apache::StrBuilder::replaceFirst [0.8555839192504017]
apache::StrSubstitutor::resolveVariable [0.80955042603462]
apache::StrBuilder::deleteAll [0.8065510020733766]
apache::RandomAdaptor::nextBoolean [0.8019006531558823]
apache::StrMatcher::charSetMatcher [0.7945331055537415]
apache::CompositeFormat::parseObject [0.7890712843380572]
apache::StringUtils::replaceEachRepeatedly [0.7867738507299556]
apache::URIUtil::replace [0.7851638999720549]

jdk::String::lastIndexOf
apache::StringUtils::indexOfAny [0.8043913022819033]
apache::StringUtils::substring [0.7855639924934548]
apache::StringUtils::lastIndexOf [0.785269596551814]
apache::StrBuilder::lastIndexOf [0.7794787316955841]
apache::StringUtils::remove [0.7722973662052431]
apache::StrBuilder::indexOf [0.76967846672825]
apache::StringUtils::abbreviateMiddle [0.7658496643501533]
apache::StringUtils::indexOf [0.7591897173832503]
apache::AbstractLinkedList::createSubListListIterator [0.7576594244798583]
apache::StringUtils::replaceEach [0.7500679113515426]

jdk::Logger::log
apache::NoHttpResponseException::NoHttpResponseException [0.7552712217265104]
apache::IOExceptionWithCause::IOExceptionWithCause [0.7380256925648997]
apache::ValidatorAction::getMsg [0.7241458288085159]
apache::HttpRecoverableException::HttpRecoverableException [0.7085172334185029]
apache::CircularRedirectException::CircularRedirectException [0.7009292844598178]
apache::DefaultMethodRetryHandler::isRequestSentRetryEnabled [0.6972385010388699]
apache::AuthChallengeException::AuthChallengeException [0.6968816610385596]
apache::ExceptionUtil::initCause [0.691539287849519]

jdk::Writer::write
apache::NullWriter::write [0.8568257198883598]
apache::Conversion::byteArrayToLong [0.8186750988041543]
apache::Conversion::binaryToLong [0.8148581888605073]
apache::LockableFileWriter::write [0.7956593586597831]
apache::Conversion::intToHex [0.7908793794249342]
apache::WriterOutputStream::write [0.7882196860816106]
apache::CopyUtils::copy [0.7846509605311935]
apache::Conversion::binaryBeMsb [0.7822353487104253]
apache::RExecClient::getInputStream [0.7805076868687266]
apache::NullWriter::NullWriter [0.767335755190902]

jdk::File::getName
apache::ListPopulation::getFittestChromosome [0.9463270677041058]
apache::HypergeometricDistribution::getNumericalMean [0.9455293488699466]
apache::IterableUtils::get [0.9436997812934447]
apache::SimpleNNTPHeader::getFromAddress [0.941544230037887]
apache::HypergeometricDistribution::getPopulationSize [0.9407330913555741]
apache::ParameterizedODE::getParameter [0.940064272499637]
apache::MultiValueMap::size [0.9396832528675314]
apache::ArrayFieldVector::getField [0.9378253577425955]
apache::AbstractFieldMatrix::getColumnMatrix [0.9363177478729463]
apache::CompositeSet::getMutator [0.9360054906241313]


jdk::Random::nextInt
apache::KolmogorovSmirnovTest::monteCarloP [0.8233082736676928]
apache::MersenneTwister::next [0.8194536242787049]
apache::AbstractRandomGenerator::nextInt [0.8059830341537306]
apache::IntegerDistribution::inverseCumulativeProbability [0.79464541215473]
apache::AbstractRandomGenerator::nextDouble [0.7907652107248146]
apache::RandomDataImpl::nextUniform [0.7801234602232792]
apache::BitsStreamGenerator::next [0.778211229023156]
apache::RandomData::nextSecureLong [0.7733675739708785]
apache::RandomGenerator::nextInt [0.7721023929120169]
apache::Lookup::Lookup [0.7692401806085438]

jdk::List::iterator
apache::AbstractLinkedMap::nextKey [0.9628295720269948]
apache::SobolSequenceGenerator::getNextIndex [0.9433731984040907]
apache::AbstractReferenceMap::createEntry [0.9430439242985903]
apache::HypergeometricDistribution::getNumericalMean [0.9373143675175821]
apache::MultiValueMap::size [0.9329904877319464]
apache::StrBuilder::reset [0.9321720363250037]
apache::SynchronizedMultivariateSummaryStatistics::setMinImpl [0.9308355742521707]
apache::AbstractMapMultiSet::iterator [0.930811723124459]
apache::WeibullDistribution::isSupportLowerBoundInclusive [0.9305070366846325]
apache::TreeBidiMap::setBlack [0.9304119781814575]

jdk::Set::contains
apache::TreeBidiMap::containsKey [0.8405466944581486]
apache::ResultSet::refreshRow [0.833259062450612]
apache::CompositeMap::entrySet [0.8305369578198012]
apache::AbstractHashedMap::toString [0.8290238132114709]
apache::ResultSet::updateBytes [0.8275785477903815]
apache::TreeBidiMap::isEmpty [0.8234223798052543]
apache::EntrySetMapIterator::setValue [0.8198385388464703]
apache::AbstractLinkedList::addNode [0.8187779621158224]
apache::EnumerationIterator::hasNext [0.816792603445753]
apache::SingletonMap::isEqualKey [0.8167204118529285]

jdk::Map::containsKey
apache::AbstractHashedMap::containsKey [0.9054870975099975]
apache::StaticBucketMap::put [0.9023702805379354]
apache::MultiValuedMap::isEmpty [0.9015141375143808]
apache::SingletonMap::firstKey [0.9011991088396277]
apache::OpenIntToFieldHashMap::get [0.8997466778946871]
apache::OpenIntToDoubleHashMap::remove [0.8987290057993891]
apache::StaticBucketMap::containsKey [0.897338218505374]
apache::MathArrays::getKey [0.8966790388479128]
apache::SingletonMap::lastKey [0.8963301063460059]
apache::AbstractPatriciaTrie::lowerEntry [0.8947856462013292]

jdk::BufferedReader::readLine
apache::CRLFLineReader::readLine [0.8649952534532549]
apache::Line::isSimilarTo [0.8595910669423282]
apache::FromNetASCIIInputStream::isConversionRequired [0.8297337315043724]
apache::HttpMethodDirector::processRedirectResponse [0.8216461922334626]
apache::StrBuilder::setNewLineText [0.809392342221511]
apache::MultilineRecursiveToStringStyle::spacer [0.8051405527020488]
apache::Line::getPointAt [0.8016473701949516]
apache::SimpleRegression::getTotalSumSquares [0.8007537686350352]
apache::TailerListenerAdapter::handle [0.7955342721244285]
apache::Line::getOrigin [0.7944701316318477]

jdk::Set::iterator
apache::StandardToStringStyle::setUseShortClassName [0.9186579005536116]
apache::BicubicInterpolator::isValidPoint [0.9088005931049558]
apache::MultiValuedMap::keySet [0.9030400520783758]
apache::LaplaceDistribution::density [0.9026481665620792]
apache::NullReader::getPosition [0.9021397601723333]
apache::OutlineExtractor::getProjected [0.9001743493659148]
apache::AbstractIntegrator::setEquations [0.899808834372583]
apache::DerivativeStructure::cos [0.8989953469783235]
apache::NullInputStream::getSize [0.8982649173868293]
apache::OpenMapRealVector::sparseIterator [0.8976305390980952]

jdk::Matcher::group
apache::AbstractLinkedMap::getEntry [0.7965763808983952]
apache::Field::getIndexedPropertySize [0.7937722169121485]
apache::StringUtils::splitByWholeSeparatorPreserveAllTokens [0.7693148794783665]
apache::SingletonListIterator::nextIndex [0.7667747982450848]
apache::AbstractLinkedList::createSubListIterator [0.7646773336689331]
apache::StringUtils::removePattern [0.7614336509096121]
apache::ReplacementsFinder::visitKeepCommand [0.7602986123060309]
apache::SequencesComparator::getStart [0.7568580708336459]
apache::Reader::skip [0.7563323157648406]
apache::StringUtils::substringBefore [0.7536213270192684]

jdk::Pattern::matcher
apache::StrMatcher::charSetMatcher [0.8756907821714369]
apache::StrMatcher::trimMatcher [0.8723492180745046]
apache::RegexFTPFileEntryParserImpl::setRegex [0.8702097149949766]
apache::Matcher::Matcher [0.8585010007552638]
apache::StringUtils::containsIgnoreCase [0.8565394877252201]
apache::Pattern::Pattern [0.8528432133420011]
apache::FTPTimestampParserImpl::setRecentDateFormat [0.8519706882225786]
apache::String::indexOf [0.8508951061121813]
apache::URI::parseUriReference [0.8495552781136909]
apache::StrSubstitutor::getVariableResolver [0.8479834472774899]

jdk::System::exit
apache::FileCleaningTracker::exitWhenFinished [0.7162580326514351]
apache::FilenameUtils::getExtension [0.7128670460378259]
apache::InputStream::available [0.6908690175969652]
apache::FileCleaner::exitWhenFinished [0.690149643783941]
apache::Vector::distanceSq [0.6890649885949685]
apache::FileSystemUtils::freeSpaceOS [0.6859495687390539]
apache::FileAlterationMonitor::stop [0.6828845412098826]
apache::StatusLine::StatusLine [0.6824969945476994]
apache::InputStream::mark [0.6799812660935817]
apache::LevenbergMarquardtOptimizer::withRankingThreshold [0.6685427200942595]

jdk::InputStream::read
apache::AutoCloseInputStream::read [0.8674353829446623]
apache::IOUtils::read [0.7426305861611894]
apache::ByteArrayOutputStream::reset [0.7346715254884295]
apache::BOMInputStream::mark [0.7264610031871647]
apache::TeeInputStream::read [0.7168104179425805]
apache::ContentLengthInputStream::skip [0.7118857241670956]
apache::ProxyInputStream::markSupported [0.7103058369908767]
apache::DotTerminatedMessageReader::close [0.702965809990932]
apache::ChunkedOutputStream::write [0.7027390619842945]
apache::SwappedDataInputStream::readInt [0.6964834239660727]

jdk::Class::isAssignableFrom
apache::DirectoryFileFilter::accept [0.8990561397941611]
apache::BaseAbstractMultivariateVectorOptimizer::getConvergenceChecker [0.8954823850495132]
apache::Range::contains [0.889789409038319]
apache::EqualsBuilder::build [0.8891926047494022]
apache::Point::isNaN [0.8883079340172376]
apache::BaseAbstractMultivariateVectorOptimizer::computeObjectiveValue [0.8881268399563905]
apache::BooleanUtils::isFalse [0.8861934596838232]
apache::IgnoreCookiesSpec::formatCookies [0.8860425808664997]
apache::WhileClosure::getPredicate [0.8843587069820817]
apache::IgnoreCookiesSpec::match [0.8836152970584146]

jdk::StringTokenizer::nextToken
apache::StrTokenizer::nextToken [0.8917538232835349]
apache::StrTokenizer::isIgnoreEmptyTokens [0.8416795289224122]
apache::DurationFormatUtils::Token [0.8413912102171853]
apache::FastDatePrinter::parseToken [0.8188932014720206]
apache::StrTokenizer::clone [0.817515024635262]
apache::StrTokenizer::checkTokenized [0.8170005131114001]
apache::StrTokenizer::reset [0.8142563041231694]
apache::StrTokenizer::cloneReset [0.8120095023995613]
apache::StrTokenizer::getTokenList [0.808733759812683]
apache::OpenIntToDoubleHashMap::advance [0.8041546514614445]

jdk::Thread::currentThread
apache::PoissonDistribution::isSupportConnected [0.9622840481965473]
apache::Complex::createComplex [0.9575482727674828]
apache::ODEIntegrator::getName [0.9563514645074327]
apache::Complex::getImaginary [0.9562325815794442]
apache::SparseFieldVector::getEntry [0.9561542020845295]
apache::LUDecomposition::solve [0.9559577380663815]
apache::BaseMultivariateOptimizer::checkParameters [0.9557303820803371]
apache::Atan::value [0.9555528339361566]
apache::TreeBidiMap::readObject [0.9553706257112098]
apache::Field::getVarValue [0.9550606130155226]

jdk::Vector::size
apache::AbstractBitwiseTrie::bitsPerElement [0.9721534014261517]
apache::BoundedCollection::maxSize [0.9717060956625504]
apache::DefaultMethodRetryHandler::getRetryCount [0.9709086323737276]
apache::DescriptiveStatistics::getN [0.9681537630654157]
apache::BoundedCollection::isFull [0.9659243620702612]
apache::CharSequenceReader::skip [0.9658222305941264]
apache::DerivativeStructure::getRuntimeClass [0.964983678217523]
apache::RandomDataGenerator::nextSample [0.9621824492079374]
apache::ProtocolCommandSupport::getListenerCount [0.9608851932543483]
apache::ProtocolCommandSupport::removeProtocolCommandListener [0.9607985659120138]

jdk::List::contains
apache::TreeList::get [0.790802764314989]
apache::SphericalCoordinates::toCartesianHessian [0.762638364992459]
apache::Clusterable::distanceFrom [0.7524714114691609]
apache::LinearInterpolator::interpolate [0.7457676072578066]
apache::BicubicSplineInterpolatingFunction::partialDerivative [0.7452022620422899]
apache::Line::getOrigin [0.7424198636877247]
apache::StepInterpolator::getCurrentTime [0.7422390946343265]
apache::RealVector::isInfinite [0.7411509855504741]
apache::FastMath::round [0.7399173736585841]
apache::CardanEulerSingularityException::CardanEulerSingularityException [0.7385321025669961]

jdk::Enumeration::nextElement
apache::TelnetOptionHandler::getOptionCode [0.9355269210465359]
apache::IteratorEnumeration::hasMoreElements [0.9353126247535914]
apache::MultiThreadedHttpConnectionManager::getVirtualHost [0.9351532106671478]
apache::BiDiagonalTransformer::isUpperBiDiagonal [0.9346319306188131]
apache::Dfp::cbrt [0.9341541355334949]
apache::AbstractOptimizationProblem::getIterationCounter [0.9329116293213956]
apache::GaussianFitter::value [0.9321699701368101]
apache::LogisticDistribution::getSupportUpperBound [0.9318276505591291]
apache::ArrayFieldVector::getField [0.9316807264947723]
apache::ParetoDistribution::sample [0.9313167185274731]

jdk::Enumeration::hasMoreElements
apache::FastDateParser::getParsePattern [0.9484749671390353]
apache::TransformerMap::containsTransformer [0.9449002924018005]
apache::EqualsBuilder::build [0.942898905622069]
apache::IgnoreCookiesSpec::formatCookieHeader [0.9425980007135295]
apache::SystemUtils::isJavaVersionAtLeast [0.9422061142288185]
apache::EqualsBuilder::isEquals [0.9419294894982684]
apache::OpenIntToFieldHashMap::hasNext [0.9417137547642149]
apache::HttpMethodBase::getResponseHeaders [0.9416196426831946]
apache::Range::contains [0.9412175171079291]
apache::GTest::GTest [0.9411866482294001]

jdk::ResultSet::getString
apache::AnyMatrix::getRowDimension [0.9081526917004632]
apache::BaseResultSetHandler::getFloat [0.9016036443385756]
apache::BaseResultSetHandler::updateInt [0.897411148941043]
apache::ResultSet::getFloat [0.896949472458459]
apache::ResultSet::updateInt [0.8965872524555819]
apache::FieldMatrix::add [0.8964361796795903]
apache::FieldMatrix::transpose [0.8945920116821708]
apache::BaseResultSetHandler::getShort [0.8933308569745492]
apache::HessenbergTransformer::getP [0.8930638301074327]
apache::BiDiagonalTransformer::getU [0.892825569488373]

jdk::Class::forName
apache::ClassLoader::ClassLoader [0.7845837370961057]
apache::ClassLoaderObjectInputStream::ClassLoaderObjectInputStream [0.7770664283105944]
apache::ClassLoaderObjectInputStream::resolveClass [0.7486263569574187]
apache::URI::getName [0.740721220885715]
apache::Validator::getClassLoader [0.7358850357448435]
apache::ObjectInputStream::resolveProxyClass [0.7330030663272843]
apache::AnnotationUtils::equals [0.7310405254611825]
apache::ConstructorUtils::getAccessibleConstructor [0.7304195476279002]
apache::ConstructorUtils::invokeExactConstructor [0.7248939856715295]
apache::ClassLoaderObjectInputStream::resolveProxyClass [0.714827480338285]

jdk::Boolean::valueOf
apache::NumberUtils::isParsable [0.885659655954651]
apache::TimeStamp::toNtpTime [0.8799184512697495]
apache::MutableFloat::equals [0.8795405504373002]
apache::TimeStamp::parseNtpString [0.8769031741746656]
apache::Field::toString [0.8725486850779574]
apache::NumberUtils::createFloat [0.8657656302808373]
apache::HttpState::getCredentialsStringRepresentation [0.8639600674617166]
apache::MutableInt::doubleValue [0.8627043911540724]
apache::ClassUtils::isPrimitiveWrapper [0.8597191881596276]
apache::MutableFloat::getValue [0.8589996337009445]

jdk::Map::keySet
apache::SingletonMap::entrySet [0.9343716674533269]
apache::SingletonMap::keySet [0.9282767130621996]
apache::AbstractHashedMap::values [0.92481958232093]
apache::AbstractPatriciaTrie::createEntrySet [0.9170140565065316]
apache::AbstractHashedMap::entrySet [0.9143092901951024]
apache::AbstractSortedBidiMapDecorator::decorated [0.9142820031458081]
apache::SingletonMap::values [0.9118871031863659]
apache::AbstractBitwiseTrie::AbstractBitwiseTrie [0.9105698128938473]
apache::MultiValuedMap::keySet [0.9092188887853713]
apache::TreeBidiMap::values [0.909177229542698]

jdk::File::delete
apache::FileDeleteStrategy::deleteQuietly [0.9126814806926388]
apache::FileDeleteStrategy::doDelete [0.9053226963960829]
apache::FileAlterationListenerAdaptor::onFileDelete [0.8748834543830903]
apache::Threader::pruneEmptyContainers [0.871896256342896]
apache::CommandVisitor::visitDeleteCommand [0.86868057384597]
apache::Network::deleteNeuron [0.8635337798328]
apache::FileCleaner::getTrackCount [0.862801645030671]
apache::IMAPClient::delete [0.8613642887814529]
apache::SimplexTableau::initializeBasicVariables [0.852612813653823]
apache::AVLTree::delete [0.8518401324799227]

jdk::Properties::setProperty
apache::Frequency::entrySetIterator [0.7273924397065534]
apache::AbstractReferenceMap::purgeBeforeRead [0.7087410350856078]
apache::DefaultKeyValue::setValue [0.7020864613088135]
apache::AbstractHashedMap:: [0.6959733449665302]
apache::MultiKeyMap::removeMultiKey [0.694227928244362]
apache::StrLookup::systemPropertiesLookup [0.6918570538744946]
apache::AbstractMultiValuedMap::size [0.6893052289437798]
apache::ConcurrentUtils::createIfAbsent [0.6891894219916687]
apache::MultiSet::removeAll [0.6885276832252768]
apache::MultiValuedMap::clear [0.684516180199227]

jdk::List::toArray
apache::HypergeometricDistribution::getNumericalMean [0.8636746166482987]
apache::UrlValidator::isValidQuery [0.8550320963184147]
apache::TreeBidiMap::checkNonNullComparable [0.8542990652582227]
apache::AbstractMapBag::removeAll [0.8510186485574733]
apache::Chromosome::Chromosome [0.8508195707181566]
apache::URI::getRawScheme [0.8487350088237909]
apache::MultiSet::retainAll [0.8461420860441426]
apache::CircularFifoQueue::isEmpty [0.8458840604124279]
apache::MultiValueMap::size [0.8452425701899079]
apache::MultivariateNormalDistribution::getStandardDeviations [0.844701275456033]

jdk::ByteArrayOutputStream::toByteArray
apache::InterpolatingMicrosphere::copy [0.9442008231918085]
apache::Conversion::shortToByteArray [0.9406107464874791]
apache::DescriptiveStatistics::copy [0.9373121336531118]
apache::SumOfSquares::copy [0.9362894510004336]
apache::Validator::setFieldName [0.9345219868074067]
apache::SimpleHttpConnectionManager::closeIdleConnections [0.9322174453555625]
apache::DefaultIterativeLinearSolverEvent::getNormOfResidual [0.931877359890194]
apache::StandardToStringStyle::getContentEnd [0.9313484265404859]
apache::TFTPDataPacket::getBlockNumber [0.9300210376922384]
apache::RandomDataGenerator::nextSample [0.9293638603746427]

jdk::InputStream::close
apache::NormalDistribution::getMean [0.8601344672677427]
apache::ResultSet::getInt [0.8563609426635526]
apache::BoundedInputStream::isPropagateClose [0.8556199061154053]
apache::BaseResultSetHandler::getByte [0.8541016036305331]
apache::ResultSet::getBlob [0.853361817536426]
apache::ResultSet::getSQLXML [0.8530419210250325]
apache::ResultSet::updateBlob [0.8500285400259857]
apache::Arg::isResource [0.8496468911526793]
apache::ResultSet::getRef [0.8491032293255529]
apache::BaseResultSetHandler::getDouble [0.8472135498421483]

jdk::ResultSet::next
apache::LineIterator::next [0.7050439063151293]
apache::AdaptiveStepsizeFieldIntegrator::initializeStep [0.6830513526905967]
apache::AdaptiveStepsizeIntegrator::filterStep [0.6830110188304326]
apache::MultidimensionalCounter::next [0.6730837845215543]
apache::MultidimensionalCounter::getDimension [0.6653494714018652]
apache::BaseResultSetHandler::rowInserted [0.6555171696030673]
apache::MultidimensionalCounter::getCount [0.6541208840673217]
apache::CCDDnnnnnnn::CCDDnnnnnnn [0.6507185949293097]
apache::SingletonListIterator::previousIndex [0.650134652681309]
apache::FastMath::incrementExact [0.6499048787035658]

jdk::String::toCharArray
apache::MutableShort::shortValue [0.9290154905958805]
apache::SizeFileComparator::compare [0.9282478492302412]
apache::Min::copy [0.9270162954991074]
apache::EuclideanDistance::compute [0.9259432965028128]
apache::BigFractionField::getInstance [0.9252454224460541]
apache::BaseMultivariateVectorMultiStartOptimizer::getEvaluations [0.9242347515031926]
apache::BlockFieldMatrix::getRowDimension [0.92395179558565]
apache::ISBNValidator::convertToISBN [0.923743728221627]
apache::FileEntry::getLength [0.9234936768383235]
apache::OpenMapRealMatrix::copy [0.9230660206581106]
